Algoritmo,Unique(Y/N),Sorted(Y/N),Run#,Problem_Size,#_Sets,Probability,#_of_Steps,Best_Cost,Time
Pruning,Y,Y,2,20,10,0.8,117,30,0.005713499995181337
Dijkstra,Y,Y,2,20,10,0.8,14,30,0.004735499998787418
A*,Y,Y,2,20,10,0.8,14,30,0.02091579997795634
Pruning,N,N,3,20,10,0.8,156,29,0.015631199989002198
Dijkstra,N,N,3,20,10,0.8,17,29,0.008723200007807463
A*,N,N,3,20,10,0.8,20,29,0.017166200006613508
Pruning,Y,N,3,20,10,0.8,197,29,0.017173900007037446
Dijkstra,Y,N,3,20,10,0.8,16,29,0.010374399978900328
A*,Y,N,3,20,10,0.8,20,29,0.03642049999325536
Pruning,Y,Y,3,20,10,0.8,133,29,0.013218000007327646
Dijkstra,Y,Y,3,20,10,0.8,19,29,0.013405800011241809
A*,Y,Y,3,20,10,0.8,20,29,0.03293869999470189
Pruning,N,N,4,20,10,0.8,220,20,0.023281200003111735
Dijkstra,N,N,4,20,10,0.8,11,20,0.006984000006923452
A*,N,N,4,20,10,0.8,11,20,0.016459800011944026
Pruning,Y,N,4,20,10,0.8,140,20,0.008017399988602847
Dijkstra,Y,N,4,20,10,0.8,11,20,0.003516600001603365
A*,Y,N,4,20,10,0.8,11,20,0.01814810000360012
Pruning,Y,Y,4,20,10,0.8,108,20,0.006248499994399026
Dijkstra,Y,Y,4,20,10,0.8,11,20,0.0034610000147949904
A*,Y,Y,4,20,10,0.8,11,20,0.013396800000919029
Pruning,N,N,5,20,10,0.8,109,29,0.009003999992273748
Dijkstra,N,N,5,20,10,0.8,12,29,0.007659499999135733
A*,N,N,5,20,10,0.8,16,29,0.014073600003030151
Pruning,Y,N,5,20,10,0.8,157,29,0.014670499978819862
Dijkstra,Y,N,5,20,10,0.8,13,29,0.008304800023324788
A*,Y,N,5,20,10,0.8,16,29,0.02786910001304932
Pruning,Y,Y,5,20,10,0.8,124,29,0.010596800013445318
Dijkstra,Y,Y,5,20,10,0.8,13,29,0.007686099997954443
A*,Y,Y,5,20,10,0.8,16,29,0.028663800010690466
Pruning,N,N,6,20,10,0.8,298,28,0.030906800006050617
Dijkstra,N,N,6,20,10,0.8,36,28,0.015569299983326346
A*,N,N,6,20,10,0.8,32,28,0.04097230001934804
Pruning,Y,N,6,20,10,0.8,336,28,0.026897600007941946
Dijkstra,Y,N,6,20,10,0.8,36,28,0.025030499993590638
A*,Y,N,6,20,10,0.8,32,28,0.0553428000130225
Pruning,Y,Y,6,20,10,0.8,297,28,0.022433400008594617
Dijkstra,Y,Y,6,20,10,0.8,35,28,0.02698719999170862
A*,Y,Y,6,20,10,0.8,32,28,0.04119899999932386
A*,Y,N,19,20,10,0.4,30823,39,36.789901999989524
Pruning,N,N,7,20,10,0.8,245,28,0.02577669997117482
Dijkstra,N,N,7,20,10,0.8,30,28,0.020541999983834103
A*,N,N,7,20,10,0.8,40,28,0.058389099984196946
Pruning,Y,N,7,20,10,0.8,261,28,0.029321699985302985
Dijkstra,Y,N,7,20,10,0.8,33,28,0.025807500001974404
A*,Y,N,7,20,10,0.8,40,28,0.05796219999319874
Pruning,Y,Y,7,20,10,0.8,245,28,0.01406340001267381
Dijkstra,Y,Y,7,20,10,0.8,31,28,0.015366900013759732
A*,Y,Y,7,20,10,0.8,40,28,0.04590789999929257
Pruning,N,N,8,20,10,0.8,140,31,0.01052840001648292
Dijkstra,N,N,8,20,10,0.8,17,31,0.010871100006625056
A*,N,N,8,20,10,0.8,19,31,0.02613230000133626
Pruning,Y,N,8,20,10,0.8,133,31,0.011870299989823252
Dijkstra,Y,N,8,20,10,0.8,14,31,0.00548350001918152
A*,Y,N,8,20,10,0.8,18,31,0.020646699995268136
Pruning,Y,Y,8,20,10,0.8,117,31,0.0069531000044662505
Dijkstra,Y,Y,8,20,10,0.8,15,31,0.01023500002338551
Pruning,N,N,48,20,10,0.4,51703,32,8.275687799992738
A*,Y,Y,8,20,10,0.8,19,31,0.03588310000486672
Pruning,N,N,9,20,10,0.8,188,20,0.011114799999631941
Dijkstra,N,N,9,20,10,0.8,11,20,0.005023700010497123
A*,N,N,9,20,10,0.8,11,20,0.01576579999527894
Pruning,Y,N,9,20,10,0.8,228,20,0.02408219999051653
Dijkstra,Y,N,9,20,10,0.8,11,20,0.005670399987138808
A*,Y,N,9,20,10,0.8,11,20,0.010884299990721047
Pruning,Y,Y,9,20,10,0.8,236,20,0.016233100002864376
Dijkstra,Y,Y,9,20,10,0.8,11,20,0.0065221999830100685
A*,Y,Y,9,20,10,0.8,11,20,0.01365750000695698
Pruning,N,N,10,20,10,0.8,333,30,0.02658720000181347
Dijkstra,N,N,10,20,10,0.8,40,30,0.03217260001110844
A*,N,N,10,20,10,0.8,42,30,0.06614589999662712
Pruning,Y,N,10,20,10,0.8,339,30,0.0257547999790404
Dijkstra,Y,N,10,20,10,0.8,40,30,0.016880799987120554
A*,Y,N,10,20,10,0.8,42,30,0.044730599998729303
Pruning,Y,Y,10,20,10,0.8,366,30,0.023153499991167337
Dijkstra,Y,Y,10,20,10,0.8,40,30,0.016854199988301843
A*,Y,Y,10,20,10,0.8,42,30,0.0521094000141602
Pruning,N,N,11,20,10,0.8,173,28,0.01387809999869205
Dijkstra,N,N,11,20,10,0.8,18,28,0.006899500003783032
A*,N,N,11,20,10,0.8,18,28,0.015244999987771735
Pruning,Y,N,11,20,10,0.8,229,28,0.018637500004842877
Dijkstra,Y,N,11,20,10,0.8,18,28,0.012757399992551655
A*,Y,N,11,20,10,0.8,18,28,0.03262939999694936
Pruning,Y,Y,11,20,10,0.8,203,28,0.021784700016723946
Dijkstra,Y,Y,11,20,10,0.8,18,28,0.011253000004217029
A*,Y,Y,11,20,10,0.8,18,28,0.029274200001964346
Pruning,N,N,12,20,10,0.8,285,30,0.021958299999823794
Dijkstra,N,N,12,20,10,0.8,39,30,0.018213000003015622
A*,N,N,12,20,10,0.8,43,30,0.061010300007183105
Pruning,Y,N,12,20,10,0.8,285,30,0.019758400012506172
Dijkstra,Y,N,12,20,10,0.8,40,30,0.028273800009628758
A*,Y,N,12,20,10,0.8,42,30,0.07251749999704771
Pruning,Y,Y,12,20,10,0.8,277,30,0.01749759999802336
Dijkstra,Y,Y,12,20,10,0.8,39,30,0.01767090000794269
A*,Y,Y,12,20,10,0.8,43,30,0.07164710000506602
Pruning,N,N,13,20,10,0.8,364,30,0.038761099975090474
Dijkstra,N,N,13,20,10,0.8,33,30,0.024704699986614287
A*,N,N,13,20,10,0.8,36,30,0.046747100015636533
Pruning,Y,N,13,20,10,0.8,317,30,0.02807619998930022
Dijkstra,Y,N,13,20,10,0.8,33,30,0.0241663999913726
A*,Y,N,13,20,10,0.8,36,30,0.056178700004238635
Pruning,Y,Y,13,20,10,0.8,289,30,0.025232399988453835
Dijkstra,Y,Y,13,20,10,0.8,30,30,0.02371750000747852
A*,Y,Y,13,20,10,0.8,36,30,0.05900800001109019
Pruning,N,N,14,20,10,0.8,387,27,0.0244673999841325
Dijkstra,N,N,14,20,10,0.8,32,27,0.013529499992728233
A*,N,N,14,20,10,0.8,31,27,0.03874669998185709
Pruning,Y,N,14,20,10,0.8,455,27,0.039944999996805564
Dijkstra,Y,N,14,20,10,0.8,28,27,0.02178860001731664
A*,Y,N,14,20,10,0.8,30,27,0.048191400012001395
Pruning,Y,Y,14,20,10,0.8,276,27,0.01971259998390451
Dijkstra,Y,Y,14,20,10,0.8,30,27,0.012168200017185882
A*,Y,Y,14,20,10,0.8,29,27,0.03498039999976754
Pruning,N,N,15,20,10,0.8,227,27,0.019498600013321266
Dijkstra,N,N,15,20,10,0.8,26,27,0.016648000018903986
A*,N,N,15,20,10,0.8,29,27,0.030401800002437085
Pruning,Y,N,15,20,10,0.8,365,27,0.024795599980279803
Dijkstra,Y,N,15,20,10,0.8,24,27,0.009533300006296486
A*,Y,N,15,20,10,0.8,28,27,0.03930549998767674
Pruning,Y,Y,15,20,10,0.8,249,27,0.02739170001586899
Dijkstra,Y,Y,15,20,10,0.8,29,27,0.021631900017382577
A*,Y,Y,15,20,10,0.8,30,27,0.054288100014673546
Pruning,N,N,16,20,10,0.8,277,30,0.03043499999330379
Dijkstra,N,N,16,20,10,0.8,37,30,0.01631999999517575
A*,N,N,16,20,10,0.8,44,30,0.0611386000236962
Pruning,Y,N,16,20,10,0.8,421,30,0.03925359999993816
Pruning,N,N,50,20,10,0.4,72911,34,11.974772899993695
Dijkstra,Y,N,16,20,10,0.8,35,30,0.02006660000188276
A*,Y,N,16,20,10,0.8,44,30,0.06995880001340993
Pruning,Y,Y,16,20,10,0.8,317,30,0.032124699995620176
Dijkstra,Y,Y,16,20,10,0.8,39,30,0.026435400010086596
A*,Y,Y,16,20,10,0.8,46,30,0.07079220001469366
Pruning,N,N,17,20,10,0.8,141,30,0.01318790001096204
Dijkstra,N,N,17,20,10,0.8,13,30,0.004815799999050796
A*,N,N,17,20,10,0.8,20,30,0.017313499993178993
Pruning,Y,N,17,20,10,0.8,117,30,0.005644400021992624
Dijkstra,Y,N,17,20,10,0.8,12,30,0.003932499996153638
A*,Y,N,17,20,10,0.8,20,30,0.021139300020877272
Pruning,Y,Y,17,20,10,0.8,109,30,0.008133099996484816
Dijkstra,Y,Y,17,20,10,0.8,17,30,0.009865299973171204
A*,Y,Y,17,20,10,0.8,20,30,0.033813699992606416
Dijkstra,N,N,48,20,10,0.4,8722,32,7.185221899999306
Pruning,N,N,18,20,10,0.8,149,29,0.009916600014548749
Dijkstra,N,N,18,20,10,0.8,17,29,0.006400099984603003
A*,N,N,18,20,10,0.8,18,29,0.02577999999630265
Pruning,Y,N,18,20,10,0.8,199,29,0.02218580001499504
Dijkstra,Y,N,18,20,10,0.8,17,29,0.01070899999467656
A*,Y,N,18,20,10,0.8,18,29,0.03286300000036135
Pruning,Y,Y,18,20,10,0.8,162,29,0.013937800016719848
Dijkstra,Y,Y,18,20,10,0.8,16,29,0.009235600009560585
A*,Y,Y,18,20,10,0.8,18,29,0.0311138000106439
Pruning,N,N,19,20,10,0.8,268,31,0.024164600006770343
Dijkstra,N,N,19,20,10,0.8,26,31,0.01983859998290427
A*,N,N,19,20,10,0.8,28,31,0.040633900003740564
Pruning,Y,N,19,20,10,0.8,213,31,0.021504899981664494
Dijkstra,Y,N,19,20,10,0.8,26,31,0.019612899981439114
A*,Y,N,19,20,10,0.8,28,31,0.04133859998546541
Pruning,Y,Y,19,20,10,0.8,213,31,0.013912800000980496
Dijkstra,Y,Y,19,20,10,0.8,26,31,0.017610100010642782
A*,Y,Y,19,20,10,0.8,28,31,0.050896800006739795
Pruning,N,N,20,20,10,0.8,300,30,0.02998610000940971
Dijkstra,N,N,20,20,10,0.8,30,30,0.01299659998039715
A*,N,N,20,20,10,0.8,33,30,0.04505099999369122
Pruning,Y,N,20,20,10,0.8,357,30,0.03809159999946132
Dijkstra,Y,N,20,20,10,0.8,30,30,0.022362799994880334
A*,Y,N,20,20,10,0.8,32,30,0.058567300002323464
Pruning,Y,Y,20,20,10,0.8,335,30,0.0327246000233572
Dijkstra,Y,Y,20,20,10,0.8,31,30,0.02260039999964647
A*,Y,Y,20,20,10,0.8,33,30,0.06145820001256652
Pruning,N,N,21,20,10,0.8,317,30,0.03372690000105649
Dijkstra,N,N,21,20,10,0.8,30,30,0.02258260000962764
A*,N,N,21,20,10,0.8,38,30,0.04692570000770502
Pruning,Y,N,21,20,10,0.8,268,30,0.023732900008326396
Dijkstra,Y,N,21,20,10,0.8,30,30,0.013398900016909465
A*,Y,N,21,20,10,0.8,38,30,0.059567000018432736
Pruning,Y,Y,21,20,10,0.8,269,30,0.01664139999775216
Dijkstra,Y,Y,21,20,10,0.8,34,30,0.014586999983293936
A*,Y,Y,21,20,10,0.8,38,30,0.047077099996386096
Pruning,N,N,22,20,10,0.8,157,28,0.008405800006585196
Dijkstra,N,N,22,20,10,0.8,17,28,0.011376199981896207
A*,N,N,22,20,10,0.8,18,28,0.027100599982077256
Pruning,Y,N,22,20,10,0.8,117,28,0.010581200011074543
Dijkstra,Y,N,22,20,10,0.8,15,28,0.010077700018882751
A*,Y,N,22,20,10,0.8,18,28,0.022706399991875514
Pruning,Y,Y,22,20,10,0.8,117,28,0.010429999994812533
Dijkstra,Y,Y,22,20,10,0.8,15,28,0.009359100018627942
A*,Y,Y,22,20,10,0.8,18,28,0.030931799992686138
Pruning,N,N,23,20,10,0.8,285,28,0.02236030000494793
Dijkstra,N,N,23,20,10,0.8,22,28,0.008979700010968372
A*,N,N,23,20,10,0.8,26,28,0.029981100000441074
Pruning,Y,N,23,20,10,0.8,372,28,0.02352950000204146
Dijkstra,Y,N,23,20,10,0.8,22,28,0.00854149999213405
A*,Y,N,23,20,10,0.8,26,28,0.027353100012987852
Pruning,Y,Y,23,20,10,0.8,269,28,0.018486800021491945
Dijkstra,Y,Y,23,20,10,0.8,26,28,0.016330800019204617
A*,Y,Y,23,20,10,0.8,26,28,0.03212839999468997
Pruning,N,N,24,20,10,0.8,165,29,0.016721899999538437
Dijkstra,N,N,24,20,10,0.8,23,29,0.011513699981151149
A*,N,N,24,20,10,0.8,24,29,0.03035819999058731
Pruning,Y,N,24,20,10,0.8,165,29,0.012838800001190975
Dijkstra,Y,N,24,20,10,0.8,23,29,0.008928499999456108
A*,Y,N,24,20,10,0.8,24,29,0.030499699991196394
Pruning,Y,Y,24,20,10,0.8,165,29,0.014369600015925243
Dijkstra,Y,Y,24,20,10,0.8,21,29,0.013919199991505593
A*,Y,Y,24,20,10,0.8,24,29,0.04252770001767203
Dijkstra,N,N,50,20,10,0.4,7422,34,6.148459599993657
Pruning,N,N,25,20,10,0.8,148,29,0.011841700004879385
Dijkstra,N,N,25,20,10,0.8,12,29,0.007228100002976134
A*,N,N,25,20,10,0.8,12,29,0.016563599987421185
Pruning,Y,N,25,20,10,0.8,157,29,0.010914599988609552
Dijkstra,Y,N,25,20,10,0.8,12,29,0.006766200007405132
A*,Y,N,25,20,10,0.8,12,29,0.013696999987587333
Pruning,Y,Y,25,20,10,0.8,101,29,0.00802429998293519
Dijkstra,Y,Y,25,20,10,0.8,12,29,0.0057761999778449535
A*,Y,Y,25,20,10,0.8,12,29,0.021100699988892302
Pruning,N,N,26,20,10,0.8,260,26,0.01570029999129474
Dijkstra,N,N,26,20,10,0.8,25,26,0.018399099993985146
A*,N,N,26,20,10,0.8,26,26,0.030835599987767637
Pruning,Y,N,26,20,10,0.8,201,26,0.020761199994012713
Dijkstra,Y,N,26,20,10,0.8,24,26,0.009133700019447133
A*,Y,N,26,20,10,0.8,26,26,0.03415650001261383
Pruning,Y,Y,26,20,10,0.8,205,26,0.018903499993029982
Dijkstra,Y,Y,26,20,10,0.8,25,26,0.009624900005292147
A*,Y,Y,26,20,10,0.8,26,26,0.029087400005664676
Pruning,N,N,27,20,10,0.8,181,27,0.010179100005188957
Dijkstra,N,N,27,20,10,0.8,12,27,0.003957100008847192
A*,N,N,27,20,10,0.8,14,27,0.018291400017915294
Pruning,Y,N,27,20,10,0.8,109,27,0.008788200007984415
Dijkstra,Y,N,27,20,10,0.8,14,27,0.008709799993084744
A*,Y,N,27,20,10,0.8,14,27,0.025138800003333017
Pruning,Y,Y,27,20,10,0.8,101,27,0.006522899988340214
Dijkstra,Y,Y,27,20,10,0.8,13,27,0.0043187999981455505
A*,Y,Y,27,20,10,0.8,14,27,0.01911879997351207
Pruning,N,N,28,20,10,0.8,132,20,0.012326800002483651
Dijkstra,N,N,28,20,10,0.8,11,20,0.004238099994836375
A*,N,N,28,20,10,0.8,11,20,0.01609190000453964
Pruning,Y,N,28,20,10,0.8,188,20,0.019508600002154708
Dijkstra,Y,N,28,20,10,0.8,11,20,0.006465999991632998
A*,Y,N,28,20,10,0.8,11,20,0.019731699983822182
Pruning,Y,Y,28,20,10,0.8,140,20,0.013017700024647638
Dijkstra,Y,Y,28,20,10,0.8,11,20,0.0035161999985575676
A*,Y,Y,28,20,10,0.8,11,20,0.011978499998804182
Pruning,N,N,29,20,10,0.8,404,30,0.02638870000373572
Dijkstra,N,N,29,20,10,0.8,40,30,0.025825099990470335
A*,N,N,29,20,10,0.8,60,30,0.07761600002413616
Pruning,Y,N,29,20,10,0.8,284,30,0.01869199998327531
Dijkstra,Y,N,29,20,10,0.8,38,30,0.026432999991811812
A*,Y,N,29,20,10,0.8,60,30,0.09414880000986159
Pruning,Y,Y,29,20,10,0.8,300,30,0.01790199999231845
Dijkstra,Y,Y,29,20,10,0.8,54,30,0.037326799996662885
A*,Y,Y,29,20,10,0.8,60,30,0.10133450001012534
Pruning,N,N,30,20,10,0.8,173,29,0.01537759997881949
Dijkstra,N,N,30,20,10,0.8,20,29,0.013333999988390133
A*,N,N,30,20,10,0.8,26,29,0.026220600004307926
Pruning,Y,N,30,20,10,0.8,157,29,0.01522940001450479
Dijkstra,Y,N,30,20,10,0.8,22,29,0.016078999993624166
A*,Y,N,30,20,10,0.8,27,29,0.048936699982732534
Pruning,Y,Y,30,20,10,0.8,195,29,0.018307100021047518
Dijkstra,Y,Y,30,20,10,0.8,21,29,0.008059100015088916
A*,Y,Y,30,20,10,0.8,27,29,0.028241299994988367
A*,N,N,48,20,10,0.4,8718,32,9.686377599980915
Pruning,N,N,31,20,10,0.8,141,28,0.007817899982910603
Dijkstra,N,N,31,20,10,0.8,14,28,0.009715699998196214
A*,N,N,31,20,10,0.8,16,28,0.017744699987815693
Pruning,Y,N,31,20,10,0.8,133,28,0.012118499987991527
Dijkstra,Y,N,31,20,10,0.8,15,28,0.009591600013663992
A*,Y,N,31,20,10,0.8,16,28,0.02499790000729263
Pruning,Y,Y,31,20,10,0.8,117,28,0.010179400007473305
Dijkstra,Y,Y,31,20,10,0.8,15,28,0.009921799995936453
A*,Y,Y,31,20,10,0.8,16,28,0.02167000001645647
Pruning,N,N,32,20,10,0.8,269,30,0.0210726999794133
Dijkstra,N,N,32,20,10,0.8,26,30,0.01854829999501817
A*,N,N,32,20,10,0.8,28,30,0.03162819999852218
Pruning,Y,N,32,20,10,0.8,277,30,0.028240299987373874
Dijkstra,Y,N,32,20,10,0.8,27,30,0.018664100003661588
A*,Y,N,32,20,10,0.8,28,30,0.049595799995586276
Pruning,Y,Y,32,20,10,0.8,219,30,0.02459019998786971
Dijkstra,Y,Y,32,20,10,0.8,25,30,0.019028700015041977
A*,Y,Y,32,20,10,0.8,28,30,0.040047099988441914
Pruning,N,N,33,20,10,0.8,165,30,0.009874199982732534
Dijkstra,N,N,33,20,10,0.8,20,30,0.00806280001415871
A*,N,N,33,20,10,0.8,23,30,0.019940500002121553
Pruning,Y,N,33,20,10,0.8,173,30,0.009819900005823001
Dijkstra,Y,N,33,20,10,0.8,21,30,0.008004600007552654
A*,Y,N,33,20,10,0.8,22,30,0.024857200012775138
Pruning,Y,Y,33,20,10,0.8,208,30,0.020286500017391518
Dijkstra,Y,Y,33,20,10,0.8,21,30,0.014816799986874685
A*,Y,Y,33,20,10,0.8,22,30,0.04029770000488497
Pruning,N,N,34,20,10,0.8,125,29,0.00836530001834035
Dijkstra,N,N,34,20,10,0.8,12,29,0.004175400012172759
A*,N,N,34,20,10,0.8,12,29,0.012820800009649247
Pruning,Y,N,34,20,10,0.8,109,29,0.0089101999765262
Dijkstra,Y,N,34,20,10,0.8,12,29,0.003923799988115206
A*,Y,N,34,20,10,0.8,12,29,0.012139999977080151
Pruning,Y,Y,34,20,10,0.8,101,29,0.0045412000035867095
Dijkstra,Y,Y,34,20,10,0.8,12,29,0.003956600005039945
A*,Y,Y,34,20,10,0.8,12,29,0.011948300001677126
Pruning,N,N,35,20,10,0.8,251,30,0.018360800022492185
Dijkstra,N,N,35,20,10,0.8,26,30,0.010613299993565306
A*,N,N,35,20,10,0.8,32,30,0.0362238000088837
Pruning,Y,N,35,20,10,0.8,221,30,0.018704899994190782
Dijkstra,Y,N,35,20,10,0.8,27,30,0.01114600000437349
A*,Y,N,35,20,10,0.8,32,30,0.033725899993442
Pruning,Y,Y,35,20,10,0.8,213,30,0.012054899998474866
Dijkstra,Y,Y,35,20,10,0.8,27,30,0.010861099988687783
A*,Y,Y,35,20,10,0.8,32,30,0.033445100008975714
Pruning,N,N,36,20,10,0.8,204,29,0.016754900017986074
Dijkstra,N,N,36,20,10,0.8,24,29,0.016507499996805564
A*,N,N,36,20,10,0.8,31,29,0.034119099989766255
Pruning,Y,N,36,20,10,0.8,213,29,0.01935450002201833
Dijkstra,Y,N,36,20,10,0.8,22,29,0.01399810001021251
A*,Y,N,36,20,10,0.8,30,29,0.046428400004515424
Pruning,Y,Y,36,20,10,0.8,232,29,0.020568500010995194
Dijkstra,Y,Y,36,20,10,0.8,23,29,0.015891199989710003
A*,Y,Y,36,20,10,0.8,30,29,0.051616999990073964
Pruning,N,N,37,20,10,0.8,189,30,0.018002199998591095
Dijkstra,N,N,37,20,10,0.8,22,30,0.014988700015237555
A*,N,N,37,20,10,0.8,22,30,0.030973399989306927
Pruning,Y,N,37,20,10,0.8,219,30,0.02105819998541847
Dijkstra,Y,N,37,20,10,0.8,20,30,0.013841899984981865
A*,Y,N,37,20,10,0.8,21,30,0.035944500006735325
Pruning,Y,Y,37,20,10,0.8,200,30,0.02137530001346022
Dijkstra,Y,Y,37,20,10,0.8,18,30,0.012471800000639632
A*,Y,Y,37,20,10,0.8,20,30,0.02648070000577718
Pruning,N,N,38,20,10,0.8,277,29,0.020305899990489706
Dijkstra,N,N,38,20,10,0.8,32,29,0.024798700003884733
A*,N,N,38,20,10,0.8,34,29,0.054664399998728186
Pruning,Y,N,38,20,10,0.8,440,29,0.050717500009341165
Dijkstra,Y,N,38,20,10,0.8,30,29,0.015716199995949864
A*,Y,N,38,20,10,0.8,34,29,0.0498504999850411
Pruning,Y,Y,38,20,10,0.8,272,29,0.02645679999841377
Dijkstra,Y,Y,38,20,10,0.8,33,29,0.0226490999921225
A*,Y,Y,38,20,10,0.8,34,29,0.04209290002472699
A*,N,N,50,20,10,0.4,8634,34,10.132327400002396
Pruning,N,N,39,20,10,0.8,277,29,0.020013200002722442
Dijkstra,N,N,39,20,10,0.8,21,29,0.008476100018015131
A*,N,N,39,20,10,0.8,22,29,0.02721719999681227
Pruning,Y,N,39,20,10,0.8,346,29,0.0417992000002414
Dijkstra,Y,N,39,20,10,0.8,18,29,0.011617899988777936
A*,Y,N,39,20,10,0.8,22,29,0.04045950001454912
Pruning,Y,Y,39,20,10,0.8,229,29,0.027695199998561293
Dijkstra,Y,Y,39,20,10,0.8,20,29,0.00854730000719428
A*,Y,Y,39,20,10,0.8,22,29,0.031080100015969947
Pruning,N,N,40,20,10,0.8,125,28,0.008214800007408485
Dijkstra,N,N,40,20,10,0.8,16,28,0.0059788000071421266
A*,N,N,40,20,10,0.8,16,28,0.02020150001044385
Pruning,Y,N,40,20,10,0.8,149,28,0.013960099982796237
Dijkstra,Y,N,40,20,10,0.8,14,28,0.008844700001645833
A*,Y,N,40,20,10,0.8,14,28,0.024130600009812042
Pruning,Y,Y,40,20,10,0.8,132,28,0.006843199982540682
Dijkstra,Y,Y,40,20,10,0.8,16,28,0.005773899989435449
A*,Y,Y,40,20,10,0.8,16,28,0.022892600012710318
Pruning,N,N,41,20,10,0.8,277,29,0.01986539998324588
Dijkstra,N,N,41,20,10,0.8,37,29,0.01890100000309758
A*,N,N,41,20,10,0.8,36,29,0.041272300004493445
Dijkstra,Y,N,28,10,20,0.4,36782,10,43.79058709999663
Pruning,Y,N,41,20,10,0.8,334,29,0.03175389999523759
Dijkstra,Y,N,41,20,10,0.8,40,29,0.023214700020616874
A*,Y,N,41,20,10,0.8,36,29,0.039426200004527345
Pruning,Y,Y,41,20,10,0.8,355,29,0.03657219998422079
Dijkstra,Y,Y,41,20,10,0.8,35,29,0.029088000010233372
A*,Y,Y,41,20,10,0.8,36,29,0.06085399998119101
Pruning,Y,N,48,20,10,0.4,49130,32,7.799662600009469
Pruning,N,N,42,20,10,0.8,401,30,0.03608279998297803
Dijkstra,N,N,42,20,10,0.8,49,30,0.028807099995901808
A*,N,N,42,20,10,0.8,56,30,0.05866459998651408
Pruning,Y,N,42,20,10,0.8,421,30,0.04269670002395287
Dijkstra,Y,N,42,20,10,0.8,49,30,0.02794450000510551
A*,Y,N,42,20,10,0.8,56,30,0.08157969999592751
Pruning,Y,Y,42,20,10,0.8,428,30,0.04833280001184903
Dijkstra,Y,Y,42,20,10,0.8,52,30,0.03400330001022667
A*,Y,Y,42,20,10,0.8,56,30,0.08199269999749959
Pruning,N,N,43,20,10,0.8,149,27,0.015322099992772564
Dijkstra,N,N,43,20,10,0.8,15,27,0.006124400009866804
A*,N,N,43,20,10,0.8,16,27,0.016233600006671622
Pruning,Y,N,43,20,10,0.8,133,27,0.011152799997944385
Dijkstra,Y,N,43,20,10,0.8,15,27,0.01009580001118593
A*,Y,N,43,20,10,0.8,16,27,0.028049300017300993
Pruning,Y,Y,43,20,10,0.8,117,27,0.01009569998132065
Dijkstra,Y,Y,43,20,10,0.8,12,27,0.006918599974596873
A*,Y,Y,43,20,10,0.8,16,27,0.021016300015617162
Pruning,N,N,44,20,10,0.8,92,20,0.007577599986689165
Dijkstra,N,N,44,20,10,0.8,11,20,0.00652500000433065
A*,N,N,44,20,10,0.8,11,20,0.01602519999141805
Pruning,Y,N,44,20,10,0.8,132,20,0.013165099982870743
Dijkstra,Y,N,44,20,10,0.8,11,20,0.006835199979832396
A*,Y,N,44,20,10,0.8,11,20,0.02019290000316687
Pruning,Y,Y,44,20,10,0.8,132,20,0.013472699996782467
Dijkstra,Y,Y,44,20,10,0.8,11,20,0.005941400013398379
A*,Y,Y,44,20,10,0.8,11,20,0.011063000012654811
Pruning,Y,Y,19,20,10,0.4,165383,39,28.419594000006327
Pruning,N,N,45,20,10,0.8,365,29,0.04124799999408424
Dijkstra,N,N,45,20,10,0.8,30,29,0.02279590000398457
A*,N,N,45,20,10,0.8,32,29,0.03817359998356551
Pruning,Y,N,45,20,10,0.8,213,29,0.02233060001162812
Dijkstra,Y,N,45,20,10,0.8,30,29,0.016821500001242384
A*,Y,N,45,20,10,0.8,33,29,0.03765519999433309
Pruning,Y,Y,45,20,10,0.8,289,29,0.020593099994584918
Dijkstra,Y,Y,45,20,10,0.8,31,29,0.012590099999215454
A*,Y,Y,45,20,10,0.8,32,29,0.04020519999903627
Pruning,N,N,46,20,10,0.8,406,30,0.033777000004192814
Dijkstra,N,N,46,20,10,0.8,40,30,0.023422099999152124
A*,N,N,46,20,10,0.8,42,30,0.03929960000095889
Pruning,Y,N,46,20,10,0.8,381,30,0.029839900002116337
Dijkstra,Y,N,46,20,10,0.8,42,30,0.03343509999103844
A*,Y,N,46,20,10,0.8,42,30,0.07560889999149367
Pruning,Y,Y,46,20,10,0.8,385,30,0.024894900008803234
Dijkstra,Y,Y,46,20,10,0.8,42,30,0.029668099974514917
A*,Y,Y,46,20,10,0.8,42,30,0.0785805000050459
Pruning,N,N,47,20,10,0.8,381,28,0.02733869999065064
Dijkstra,N,N,47,20,10,0.8,22,28,0.015305399982025847
A*,N,N,47,20,10,0.8,26,28,0.028459199995268136
Pruning,Y,N,47,20,10,0.8,301,28,0.030488899996271357
Dijkstra,Y,N,47,20,10,0.8,25,28,0.018165299989050254
A*,Y,N,47,20,10,0.8,26,28,0.03809299998101778
Pruning,Y,Y,47,20,10,0.8,189,28,0.017056899989256635
Dijkstra,Y,Y,47,20,10,0.8,22,28,0.014947499992558733
Pruning,Y,N,50,20,10,0.4,44309,34,6.776984900003299
A*,Y,Y,47,20,10,0.8,26,28,0.047333700000308454
Pruning,N,N,48,20,10,0.8,173,29,0.016247799998382106
Dijkstra,N,N,48,20,10,0.8,23,29,0.015430300001753494
A*,N,N,48,20,10,0.8,20,29,0.0209956000035163
