Algoritmo,Unique(Y/N),Sorted(Y/N),Run#,Problem_Size,#_Sets,Probability,#_of_Steps,Best_Cost,Time
Pruning,N,N,3,20,20,0.8,779,29,0.07301749999987805
Dijkstra,N,N,3,20,20,0.8,41,29,0.06266779999987193
A*,N,N,3,20,20,0.8,41,29,0.05805750000035914
Pruning,Y,N,3,20,20,0.8,815,29,0.04951970000001893
Dijkstra,Y,N,3,20,20,0.8,38,29,0.03439780000007886
A*,Y,N,3,20,20,0.8,38,29,0.037385700000413635
Dijkstra,N,N,48,20,20,0.4,52409,29,108.80901420000009
Pruning,Y,Y,3,20,20,0.8,797,29,0.06979930000034074
Dijkstra,Y,Y,3,20,20,0.8,42,29,0.05254899999999907
A*,Y,Y,3,20,20,0.8,42,29,0.06269830000019283
Pruning,N,N,4,20,20,0.8,471,20,0.04018900000028225
Dijkstra,N,N,4,20,20,0.8,20,20,0.019810599999800615
A*,N,N,4,20,20,0.8,20,20,0.022817300000497198
Pruning,Y,N,4,20,20,0.8,748,20,0.05825900000036199
Dijkstra,Y,N,4,20,20,0.8,20,20,0.018290300000444404
A*,Y,N,4,20,20,0.8,20,20,0.026239800000439573
Pruning,Y,Y,4,20,20,0.8,581,20,0.038783100000728155
Dijkstra,Y,Y,4,20,20,0.8,20,20,0.019405799999731244
A*,Y,Y,4,20,20,0.8,20,20,0.016488199999912467
Pruning,N,N,5,20,20,0.8,995,29,0.0988971999995556
Dijkstra,N,N,5,20,20,0.8,68,29,0.09333479999986594
A*,N,N,5,20,20,0.8,68,29,0.09937669999999343
Pruning,Y,N,5,20,20,0.8,1247,29,0.10293579999961366
Dijkstra,Y,N,5,20,20,0.8,54,29,0.07326290000037261
A*,Y,N,5,20,20,0.8,54,29,0.07187580000027083
Pruning,Y,Y,5,20,20,0.8,1348,29,0.0994473000000653
Dijkstra,Y,Y,5,20,20,0.8,59,29,0.05878290000055131
A*,Y,Y,5,20,20,0.8,59,29,0.08996639999986655
Pruning,N,N,6,20,20,0.8,992,20,0.07815579999987676
Dijkstra,N,N,6,20,20,0.8,21,20,0.025331499999992957
A*,N,N,6,20,20,0.8,21,20,0.023772700000336044
Pruning,Y,N,6,20,20,0.8,721,20,0.03899710000041523
Dijkstra,Y,N,6,20,20,0.8,21,20,0.014600500000597094
A*,Y,N,6,20,20,0.8,21,20,0.018957599999339436
Pruning,Y,Y,6,20,20,0.8,667,20,0.04173929999979009
Dijkstra,Y,Y,6,20,20,0.8,21,20,0.02012879999983852
A*,Y,Y,6,20,20,0.8,21,20,0.028769599999577622
Pruning,N,N,7,20,20,0.8,1175,29,0.09345010000015463
Dijkstra,N,N,7,20,20,0.8,65,29,0.10778269999991608
A*,N,N,7,20,20,0.8,65,29,0.09434539999983826
Pruning,Y,N,7,20,20,0.8,1345,29,0.1301460999993651
Dijkstra,Y,N,7,20,20,0.8,67,29,0.08854459999929531
A*,Y,N,7,20,20,0.8,67,29,0.11665679999987333
Pruning,Y,Y,7,20,20,0.8,1527,29,0.1419022000000041
Dijkstra,Y,Y,7,20,20,0.8,71,29,0.08064100000046892
A*,Y,Y,7,20,20,0.8,71,29,0.10217310000007274
Pruning,N,N,8,20,20,0.8,851,30,0.07729569999992236
Dijkstra,N,N,8,20,20,0.8,46,30,0.06346669999948062
A*,N,N,8,20,20,0.8,46,30,0.07167670000035287
Pruning,Y,N,8,20,20,0.8,761,30,0.05094419999932143
Dijkstra,Y,N,8,20,20,0.8,46,30,0.05975199999920733
A*,Y,N,8,20,20,0.8,46,30,0.05385839999962627
Pruning,Y,Y,8,20,20,0.8,725,30,0.05397309999989375
Dijkstra,Y,Y,8,20,20,0.8,44,30,0.06119330000001355
A*,Y,Y,8,20,20,0.8,44,30,0.06747859999995853
A*,Y,Y,46,20,20,0.4,13799,25,30.854179200000544
Pruning,N,N,9,20,20,0.8,689,28,0.059522600000491366
Dijkstra,N,N,9,20,20,0.8,38,28,0.039967499999875145
A*,N,N,9,20,20,0.8,38,28,0.04268869999941671
Pruning,Y,N,9,20,20,0.8,725,28,0.06525710000005347
Dijkstra,Y,N,9,20,20,0.8,36,28,0.051882199999454315
A*,Y,N,9,20,20,0.8,36,28,0.059198799999649054
Pruning,Y,Y,9,20,20,0.8,738,28,0.06510119999984454
Dijkstra,Y,Y,9,20,20,0.8,44,28,0.06470290000015666
Pruning,N,N,10,20,20,0.8,1017,28,0.06565989999944577
A*,Y,Y,9,20,20,0.8,44,28,0.07820339999943826
Dijkstra,N,N,10,20,20,0.8,67,28,0.10297549999995681
A*,N,N,10,20,20,0.8,67,28,0.08950800000002346
Pruning,Y,N,10,20,20,0.8,1120,28,0.08688009999968926
Dijkstra,Y,N,10,20,20,0.8,45,28,0.057716700000128185
A*,Y,N,10,20,20,0.8,45,28,0.0731815999997707
Pruning,Y,Y,10,20,20,0.8,931,28,0.07226390000050742
Dijkstra,Y,Y,10,20,20,0.8,90,28,0.08705290000034438
Pruning,N,N,11,20,20,0.8,1191,29,0.09549539999989065
A*,Y,Y,10,20,20,0.8,90,28,0.13217230000009295
Dijkstra,N,N,11,20,20,0.8,64,29,0.0918165000002773
A*,N,N,11,20,20,0.8,64,29,0.09642490000078396
Pruning,Y,N,11,20,20,0.8,1426,29,0.11238649999995687
Dijkstra,Y,N,11,20,20,0.8,66,29,0.09927579999930458
A*,Y,N,11,20,20,0.8,66,29,0.10271530000045459
Pruning,Y,Y,11,20,20,0.8,1210,29,0.09057909999955882
Pruning,N,N,12,20,20,0.8,851,29,0.07153680000010354
Dijkstra,N,N,12,20,20,0.8,29,29,0.03170219999992696
Dijkstra,Y,Y,11,20,20,0.8,64,29,0.07666069999959291
A*,N,N,12,20,20,0.8,29,29,0.04548530000010942
A*,Y,Y,11,20,20,0.8,64,29,0.0885323000002245
Pruning,Y,N,12,20,20,0.8,688,29,0.06327779999992345
Dijkstra,Y,N,12,20,20,0.8,32,29,0.04273289999946428
A*,Y,N,12,20,20,0.8,32,29,0.03834569999980886
Pruning,Y,Y,12,20,20,0.8,527,29,0.03521369999998569
Dijkstra,Y,Y,12,20,20,0.8,39,29,0.037073700000291865
A*,Y,Y,12,20,20,0.8,39,29,0.0546451000000161
Pruning,N,N,13,20,20,0.8,653,26,0.062031800000113435
Dijkstra,N,N,13,20,20,0.8,22,26,0.027519700000084413
A*,N,N,13,20,20,0.8,22,26,0.03134590000081516
Pruning,Y,N,13,20,20,0.8,580,26,0.04487650000010035
Dijkstra,Y,N,13,20,20,0.8,22,26,0.027735000000575383
A*,Y,N,13,20,20,0.8,22,26,0.03380730000026233
Pruning,Y,Y,13,20,20,0.8,401,26,0.028927399999702175
Dijkstra,Y,Y,13,20,20,0.8,22,26,0.019384399999580637
Pruning,N,N,14,20,20,0.8,742,28,0.05182650000006106
A*,Y,Y,13,20,20,0.8,22,26,0.019713599999704456
Dijkstra,N,N,14,20,20,0.8,31,28,0.04140709999956016
A*,N,N,14,20,20,0.8,31,28,0.04679859999941982
Pruning,Y,N,14,20,20,0.8,670,28,0.05777739999939513
Dijkstra,Y,N,14,20,20,0.8,27,28,0.02981259999978647
A*,Y,N,14,20,20,0.8,27,28,0.02621129999988625
Pruning,Y,Y,14,20,20,0.8,545,28,0.03662239999994199
Dijkstra,Y,Y,14,20,20,0.8,29,28,0.03791629999977886
A*,Y,Y,14,20,20,0.8,29,28,0.034607300000061514
Pruning,N,N,15,20,20,0.8,436,20,0.02537819999997737
Dijkstra,N,N,15,20,20,0.8,21,20,0.027403400000366673
A*,N,N,15,20,20,0.8,21,20,0.029515899999751127
Pruning,Y,N,15,20,20,0.8,544,20,0.035004899999876216
Dijkstra,Y,N,15,20,20,0.8,21,20,0.015942699999868637
A*,Y,N,15,20,20,0.8,21,20,0.026164100000642065
Pruning,Y,Y,15,20,20,0.8,508,20,0.02613059999930556
Dijkstra,Y,Y,15,20,20,0.8,21,20,0.021282200000314333
A*,Y,Y,15,20,20,0.8,21,20,0.028559999999743013
Pruning,N,N,16,20,20,0.8,848,20,0.06958549999944807
Dijkstra,N,N,16,20,20,0.8,21,20,0.02416979999998148
A*,N,N,16,20,20,0.8,21,20,0.02679900000021007
Pruning,Y,N,16,20,20,0.8,813,20,0.07026630000018486
Dijkstra,Y,N,16,20,20,0.8,21,20,0.01757980000002135
A*,Y,N,16,20,20,0.8,21,20,0.021164899999348563
Pruning,Y,Y,16,20,20,0.8,738,20,0.060882699999638135
Dijkstra,Y,Y,16,20,20,0.8,21,20,0.021919900000284542
A*,Y,Y,16,20,20,0.8,21,20,0.031449699999939185
Pruning,N,N,17,20,20,0.8,1552,26,0.1417025000000649
Dijkstra,N,N,17,20,20,0.8,32,26,0.041451400000369176
A*,N,N,17,20,20,0.8,32,26,0.04531330000008893
Pruning,Y,N,17,20,20,0.8,671,26,0.05385500000011234
Dijkstra,Y,N,17,20,20,0.8,32,26,0.04467709999971703
A*,Y,N,17,20,20,0.8,32,26,0.04467970000041532
Pruning,Y,Y,17,20,20,0.8,581,26,0.038840000000163855
Dijkstra,Y,Y,17,20,20,0.8,32,26,0.028339100000266626
A*,Y,Y,17,20,20,0.8,32,26,0.045492299999750685
Pruning,N,N,18,20,20,0.8,1031,29,0.07502300000032847
Dijkstra,N,N,18,20,20,0.8,56,29,0.08035560000007536
A*,N,N,18,20,20,0.8,56,29,0.08379269999932148
Pruning,Y,N,18,20,20,0.8,1031,29,0.08602729999984149
Dijkstra,Y,N,18,20,20,0.8,61,29,0.08262219999960507
A*,Y,N,18,20,20,0.8,61,29,0.10163550000015675
Pruning,Y,Y,18,20,20,0.8,1218,29,0.08417039999949338
Dijkstra,Y,Y,18,20,20,0.8,56,29,0.06851379999989149
Pruning,N,N,19,20,20,0.8,993,20,0.09263989999999467
Dijkstra,N,N,19,20,20,0.8,21,20,0.01572870000018156
A*,N,N,19,20,20,0.8,21,20,0.016790300000138814
A*,Y,Y,18,20,20,0.8,56,29,0.07901070000025356
Pruning,Y,N,19,20,20,0.8,1082,20,0.07467190000079427
Dijkstra,Y,N,19,20,20,0.8,21,20,0.01782999999977619
A*,Y,N,19,20,20,0.8,21,20,0.026167800000621355
Pruning,Y,Y,19,20,20,0.8,830,20,0.08061419999921782
Dijkstra,Y,Y,19,20,20,0.8,21,20,0.018427400000291527
A*,Y,Y,19,20,20,0.8,21,20,0.027116299999761395
Pruning,N,N,20,20,20,0.8,905,29,0.07493040000008477
Dijkstra,N,N,20,20,20,0.8,38,29,0.05763050000041403
A*,N,N,20,20,20,0.8,38,29,0.05861179999919841
Pruning,N,N,21,20,20,0.8,723,20,0.04092880000007426
Dijkstra,N,N,21,20,20,0.8,21,20,0.015060400000038499
Pruning,Y,N,20,20,20,0.8,941,29,0.0646403000000646
A*,N,N,21,20,20,0.8,21,20,0.02297279999947932
Dijkstra,Y,N,20,20,20,0.8,42,29,0.0591193000000203
A*,Y,N,20,20,20,0.8,42,29,0.055054099999324535
Pruning,Y,N,21,20,20,0.8,1266,20,0.1070361000001867
Dijkstra,Y,N,21,20,20,0.8,21,20,0.01468879999993078
A*,Y,N,21,20,20,0.8,21,20,0.02884509999967122
Pruning,Y,Y,20,20,20,0.8,689,29,0.04888200000004872
Dijkstra,Y,Y,20,20,20,0.8,39,29,0.04593990000012127
Pruning,Y,Y,21,20,20,0.8,993,20,0.084050099999331
Dijkstra,Y,Y,21,20,20,0.8,21,20,0.015324599999985367
A*,Y,Y,20,20,20,0.8,39,29,0.051546099999541184
A*,Y,Y,21,20,20,0.8,21,20,0.026736900000287278
Pruning,N,N,23,20,20,0.8,1277,27,0.1015637999998944
Pruning,N,N,22,20,20,0.8,1694,29,0.14338739999948302
Dijkstra,N,N,23,20,20,0.8,38,27,0.04948389999935898
A*,N,N,23,20,20,0.8,38,27,0.0476265000006606
Dijkstra,N,N,22,20,20,0.8,85,29,0.09034499999961554
Pruning,Y,N,23,20,20,0.8,833,27,0.06488210000043182
Dijkstra,Y,N,23,20,20,0.8,34,27,0.041995800000222516
A*,N,N,22,20,20,0.8,85,29,0.1416757000006328
A*,Y,N,23,20,20,0.8,34,27,0.05794700000024022
Pruning,Y,N,22,20,20,0.8,1603,29,0.13503310000032798
Pruning,Y,Y,23,20,20,0.8,1093,27,0.12954070000068896
Dijkstra,Y,Y,23,20,20,0.8,36,27,0.029119099999661557
A*,Y,Y,23,20,20,0.8,36,27,0.052884800000356336
Dijkstra,Y,N,22,20,20,0.8,82,29,0.09711030000016763
A*,Y,N,22,20,20,0.8,82,29,0.1418308000002071
Pruning,Y,Y,22,20,20,0.8,1495,29,0.12752949999958219
Dijkstra,Y,Y,22,20,20,0.8,82,29,0.11294890000044688
A*,Y,Y,22,20,20,0.8,82,29,0.12496549999923445
Pruning,N,N,24,20,20,0.8,1218,20,0.1122957999996288
Dijkstra,N,N,24,20,20,0.8,21,20,0.026804699999956938
A*,N,N,24,20,20,0.8,21,20,0.022234600000047067
Pruning,Y,N,24,20,20,0.8,1060,20,0.09186920000047394
Dijkstra,Y,N,24,20,20,0.8,21,20,0.026757000000543485
A*,Y,N,24,20,20,0.8,21,20,0.028572499999427237
Pruning,Y,Y,24,20,20,0.8,826,20,0.07545799999934388
Dijkstra,Y,Y,24,20,20,0.8,21,20,0.026392699999632896
A*,Y,Y,24,20,20,0.8,21,20,0.029015899999649264
Pruning,N,N,25,20,20,0.8,1067,27,0.08305440000003728
Dijkstra,N,N,25,20,20,0.8,45,27,0.05150969999976951
A*,N,N,25,20,20,0.8,45,27,0.058315500000389875
Pruning,Y,N,25,20,20,0.8,1049,27,0.07383949999984907
Dijkstra,Y,N,25,20,20,0.8,45,27,0.06096990000060032
A*,Y,N,25,20,20,0.8,45,27,0.07183850000001257
Pruning,Y,Y,25,20,20,0.8,1034,27,0.08460700000068755
Pruning,N,N,26,20,20,0.8,689,26,0.06281229999967763
Dijkstra,Y,Y,25,20,20,0.8,44,27,0.042864499999268446
Dijkstra,N,N,26,20,20,0.8,26,26,0.03508479999982228
A*,N,N,26,20,20,0.8,26,26,0.03955049999967741
A*,Y,Y,25,20,20,0.8,44,27,0.06883569999990868
Pruning,Y,N,26,20,20,0.8,563,26,0.0500118999998449
Dijkstra,Y,N,26,20,20,0.8,23,26,0.02374950000012177
A*,Y,N,26,20,20,0.8,23,26,0.03222699999969336
Pruning,Y,Y,26,20,20,0.8,419,26,0.03310490000058053
Dijkstra,Y,Y,26,20,20,0.8,25,26,0.03244520000043849
A*,Y,Y,26,20,20,0.8,25,26,0.03574360000038723
Pruning,N,N,27,20,20,0.8,436,20,0.03593459999956394
Dijkstra,N,N,27,20,20,0.8,21,20,0.024729199999455886
A*,N,N,27,20,20,0.8,21,20,0.02360350000071776
Pruning,Y,N,27,20,20,0.8,597,20,0.04989209999985178
Dijkstra,Y,N,27,20,20,0.8,21,20,0.02393729999948846
A*,Y,N,27,20,20,0.8,21,20,0.02465730000039912
Pruning,Y,Y,27,20,20,0.8,472,20,0.028164100000140024
Dijkstra,Y,Y,27,20,20,0.8,21,20,0.01460659999975178
A*,Y,Y,27,20,20,0.8,21,20,0.017466399999648274
Pruning,N,N,28,20,20,0.8,761,26,0.07466700000077253
Dijkstra,N,N,28,20,20,0.8,25,26,0.029719899999690824
A*,N,N,28,20,20,0.8,25,26,0.03476150000005873
Pruning,Y,N,28,20,20,0.8,779,26,0.05499710000003688
Dijkstra,Y,N,28,20,20,0.8,22,26,0.028675700000349025
A*,Y,N,28,20,20,0.8,22,26,0.03194749999966007
Pruning,Y,Y,28,20,20,0.8,454,26,0.035859999999956926
Dijkstra,Y,Y,28,20,20,0.8,28,26,0.0370281999994404
A*,Y,Y,28,20,20,0.8,28,26,0.041854300000522926
Pruning,N,N,29,20,20,0.8,473,28,0.028648600000451552
Dijkstra,N,N,29,20,20,0.8,25,28,0.02579619999960414
A*,N,N,29,20,20,0.8,25,28,0.03257339999981923
Pruning,Y,N,29,20,20,0.8,437,28,0.035237499999311694
Dijkstra,Y,N,29,20,20,0.8,28,28,0.033535399999891524
A*,Y,N,29,20,20,0.8,28,28,0.039267999999538006
Pruning,Y,Y,29,20,20,0.8,419,28,0.03247559999999794
Dijkstra,Y,Y,29,20,20,0.8,22,28,0.02568070000052103
A*,Y,Y,29,20,20,0.8,22,28,0.03254500000002736
Pruning,N,N,30,20,20,0.8,958,26,0.07545900000059191
Dijkstra,N,N,30,20,20,0.8,38,26,0.0583174000003055
A*,N,N,30,20,20,0.8,38,26,0.05371659999946132
Pruning,Y,N,30,20,20,0.8,851,26,0.07092969999939669
Dijkstra,Y,N,30,20,20,0.8,39,26,0.05642549999993207
A*,Y,N,30,20,20,0.8,39,26,0.0668785999996544
Pruning,Y,Y,30,20,20,0.8,1230,26,0.10430700000051729
Dijkstra,Y,Y,30,20,20,0.8,38,26,0.033451899999818124
A*,Y,Y,30,20,20,0.8,38,26,0.04003830000056041
Pruning,N,N,31,20,20,0.8,2547,28,0.24532879999969737
Dijkstra,N,N,31,20,20,0.8,130,28,0.19426470000053087
A*,N,N,31,20,20,0.8,130,28,0.19218050000017683
Pruning,N,N,32,20,20,0.8,617,29,0.05372220000026573
Dijkstra,N,N,32,20,20,0.8,22,29,0.020943999999872176
A*,N,N,32,20,20,0.8,22,29,0.03171039999961067
Pruning,Y,N,32,20,20,0.8,473,29,0.029727500000262808
Dijkstra,Y,N,32,20,20,0.8,23,29,0.029257500000312575
A*,Y,N,32,20,20,0.8,23,29,0.03249520000008488
Pruning,Y,Y,32,20,20,0.8,419,29,0.032581800000116345
Pruning,Y,N,31,20,20,0.8,2345,28,0.1980567999999039
Dijkstra,Y,Y,32,20,20,0.8,25,29,0.025536200000715326
A*,Y,Y,32,20,20,0.8,25,29,0.03669900000022608
Dijkstra,Y,N,31,20,20,0.8,127,28,0.1865682999996352
A*,Y,N,31,20,20,0.8,127,28,0.20032429999992019
Pruning,N,N,33,20,20,0.8,543,20,0.038173099999767146
Pruning,Y,Y,31,20,20,0.8,2466,28,0.2283661999999822
Dijkstra,N,N,33,20,20,0.8,20,20,0.024388900000303693
A*,N,N,33,20,20,0.8,20,20,0.028015699999741628
Pruning,Y,N,33,20,20,0.8,429,20,0.02562009999928705
Dijkstra,Y,N,33,20,20,0.8,20,20,0.02314269999988028
A*,Y,N,33,20,20,0.8,20,20,0.028187699999762117
Dijkstra,Y,Y,31,20,20,0.8,124,28,0.15056649999951333
Pruning,Y,Y,33,20,20,0.8,411,20,0.03398049999941577
Dijkstra,Y,Y,33,20,20,0.8,20,20,0.023240999999870837
A*,Y,Y,33,20,20,0.8,20,20,0.02802640000027168
A*,Y,Y,31,20,20,0.8,124,28,0.2168946000001597
Pruning,N,N,34,20,20,0.8,778,20,0.07510899999942922
Dijkstra,N,N,34,20,20,0.8,21,20,0.025316999999631662
A*,N,N,34,20,20,0.8,21,20,0.029780400000163354
Pruning,Y,N,34,20,20,0.8,688,20,0.04878759999974136
Dijkstra,Y,N,34,20,20,0.8,21,20,0.015012200000455778
A*,Y,N,34,20,20,0.8,21,20,0.018927199999779987
Pruning,N,N,35,20,20,0.8,815,27,0.06873760000053153
Pruning,Y,Y,34,20,20,0.8,754,20,0.04383419999976468
Dijkstra,Y,Y,34,20,20,0.8,21,20,0.01467430000047898
Dijkstra,N,N,35,20,20,0.8,44,27,0.06670699999995122
A*,Y,Y,34,20,20,0.8,21,20,0.017982100000153878
A*,N,N,35,20,20,0.8,44,27,0.06753869999920425
Pruning,Y,N,35,20,20,0.8,941,27,0.05880969999998342
Dijkstra,Y,N,35,20,20,0.8,45,27,0.046744500000386324
A*,Y,N,35,20,20,0.8,45,27,0.07008870000026945
Pruning,Y,Y,35,20,20,0.8,815,27,0.06382349999967118
Dijkstra,Y,Y,35,20,20,0.8,48,27,0.06720379999933357
A*,Y,Y,35,20,20,0.8,48,27,0.05304530000012164
Pruning,N,N,36,20,20,0.8,831,28,0.07678859999941778
Dijkstra,N,N,36,20,20,0.8,35,28,0.05114549999962037
A*,N,N,36,20,20,0.8,35,28,0.05601389999992534
Pruning,Y,N,36,20,20,0.8,761,28,0.06325899999956164
Dijkstra,Y,N,36,20,20,0.8,35,28,0.047838899999987916
A*,Y,N,36,20,20,0.8,35,28,0.060581400000046415
Pruning,Y,Y,36,20,20,0.8,707,28,0.06375469999966299
Dijkstra,Y,Y,36,20,20,0.8,31,28,0.03356210000038118
Pruning,N,N,37,20,20,0.8,1080,27,0.09715850000065984
A*,Y,Y,36,20,20,0.8,31,28,0.04253149999931338
Dijkstra,N,N,37,20,20,0.8,35,27,0.047003399999994144
A*,N,N,37,20,20,0.8,35,27,0.05076790000020992
Pruning,Y,N,37,20,20,0.8,740,27,0.06364480000047479
Dijkstra,Y,N,37,20,20,0.8,47,27,0.06045189999986178
A*,Y,N,37,20,20,0.8,47,27,0.08104610000009416
Pruning,Y,Y,37,20,20,0.8,707,27,0.055515099999865924
Dijkstra,Y,Y,37,20,20,0.8,33,27,0.04526650000025256
A*,Y,Y,37,20,20,0.8,33,27,0.059462600000188104
Pruning,N,N,38,20,20,0.8,1625,30,0.14055439999992814
Dijkstra,N,N,38,20,20,0.8,76,30,0.07922030000008817
A*,N,N,38,20,20,0.8,76,30,0.07770970000001398
Pruning,Y,N,38,20,20,0.8,1314,30,0.12043479999920237
Pruning,N,N,39,20,20,0.8,454,20,0.03853869999966264
Dijkstra,Y,N,38,20,20,0.8,73,30,0.101126600000498
Dijkstra,N,N,39,20,20,0.8,21,20,0.017153099999632104
A*,N,N,39,20,20,0.8,21,20,0.02816789999997127
A*,Y,N,38,20,20,0.8,73,30,0.08458079999945767
Pruning,Y,N,39,20,20,0.8,1174,20,0.10652729999947042
Dijkstra,Y,N,39,20,20,0.8,21,20,0.019584300000133226
A*,Y,N,39,20,20,0.8,21,20,0.021337299999686365
Pruning,Y,Y,38,20,20,0.8,1389,30,0.10196960000030231
Pruning,Y,Y,39,20,20,0.8,803,20,0.05961060000026919
Dijkstra,Y,Y,39,20,20,0.8,21,20,0.014437900000302761
Dijkstra,Y,Y,38,20,20,0.8,74,30,0.07224260000020877
A*,Y,Y,39,20,20,0.8,21,20,0.017393099999935657
A*,Y,Y,38,20,20,0.8,74,30,0.11575050000010378
Pruning,N,N,40,20,20,0.8,1085,30,0.09680769999977201
Pruning,N,N,41,20,20,0.8,779,30,0.06892919999972946
Dijkstra,N,N,40,20,20,0.8,61,30,0.07908520000000863
Dijkstra,N,N,41,20,20,0.8,41,30,0.05131789999995817
A*,N,N,40,20,20,0.8,61,30,0.09038690000033966
A*,N,N,41,20,20,0.8,41,30,0.068076800000199
Pruning,Y,N,41,20,20,0.8,796,30,0.060983999999734806
Dijkstra,Y,N,41,20,20,0.8,45,30,0.04268469999988156
Pruning,Y,N,40,20,20,0.8,1435,30,0.12989620000007562
A*,Y,N,41,20,20,0.8,45,30,0.07361829999990732
Dijkstra,Y,N,40,20,20,0.8,59,30,0.08658449999984441
Pruning,Y,Y,41,20,20,0.8,743,30,0.05870560000039404
A*,Y,N,40,20,20,0.8,59,30,0.0944048000001203
Dijkstra,Y,Y,41,20,20,0.8,41,30,0.05976660000033007
A*,Y,Y,41,20,20,0.8,41,30,0.06295529999988503
Pruning,Y,Y,40,20,20,0.8,1102,30,0.09408319999965897
Dijkstra,Y,Y,40,20,20,0.8,61,30,0.07948980000037409
A*,Y,Y,40,20,20,0.8,61,30,0.10476089999974647
Pruning,N,N,42,20,20,0.8,2148,28,0.19298239999989164
Dijkstra,N,N,42,20,20,0.8,69,28,0.10513300000002346
Pruning,N,N,43,20,20,0.8,1066,27,0.08748250000007829
Dijkstra,N,N,43,20,20,0.8,31,27,0.03285070000038104
A*,N,N,43,20,20,0.8,31,27,0.047829799999817624
A*,N,N,42,20,20,0.8,69,28,0.09221400000024005
Pruning,Y,N,43,20,20,0.8,904,27,0.08270379999976285
Dijkstra,Y,N,43,20,20,0.8,29,27,0.022484300000542135
Pruning,Y,N,42,20,20,0.8,1369,28,0.12243579999994836
A*,Y,N,43,20,20,0.8,29,27,0.03368469999986701
Pruning,Y,Y,43,20,20,0.8,527,27,0.033946499999728985
Dijkstra,Y,Y,43,20,20,0.8,29,27,0.03793839999980264
Dijkstra,Y,N,42,20,20,0.8,72,28,0.08697639999991225
A*,Y,Y,43,20,20,0.8,29,27,0.03550210000048537
A*,Y,N,42,20,20,0.8,72,28,0.12250640000002022
Pruning,Y,Y,42,20,20,0.8,1624,28,0.1527894999999262
Dijkstra,Y,Y,42,20,20,0.8,64,28,0.08489350000036211
A*,Y,Y,42,20,20,0.8,64,28,0.09977810000054887
Pruning,N,N,44,20,20,0.8,975,27,0.09746429999995598
Dijkstra,N,N,44,20,20,0.8,39,27,0.03601059999982681
A*,N,N,44,20,20,0.8,39,27,0.06406739999965794
Pruning,Y,N,44,20,20,0.8,725,27,0.05445179999969696
Dijkstra,Y,N,44,20,20,0.8,37,27,0.040874900000744674
A*,Y,N,44,20,20,0.8,37,27,0.05481450000024779
Pruning,Y,Y,44,20,20,0.8,832,27,0.05239919999985432
Dijkstra,Y,Y,44,20,20,0.8,38,27,0.03878600000007282
A*,Y,Y,44,20,20,0.8,38,27,0.059140299999853596
Pruning,N,N,45,20,20,0.8,1863,28,0.19198300000061863
Dijkstra,N,N,45,20,20,0.8,62,28,0.0923030000003564
A*,N,N,45,20,20,0.8,62,28,0.09027349999996659
Pruning,Y,N,45,20,20,0.8,1265,28,0.08897679999972752
Dijkstra,Y,N,45,20,20,0.8,58,28,0.06578040000022156
A*,Y,N,45,20,20,0.8,58,28,0.08478620000005321
Pruning,Y,N,49,20,20,0.4,288885,27,38.1260441000004
Pruning,N,N,46,20,20,0.8,1535,29,0.12334899999950721
Pruning,Y,Y,45,20,20,0.8,1165,28,0.11080190000029688
Dijkstra,Y,Y,45,20,20,0.8,71,28,0.09754780000002938
Dijkstra,N,N,46,20,20,0.8,85,29,0.13086529999964114
A*,Y,Y,45,20,20,0.8,71,28,0.11642260000007809
A*,N,N,46,20,20,0.8,85,29,0.12131929999941349
Pruning,Y,N,46,20,20,0.8,1661,29,0.15184839999983524
Dijkstra,Y,N,46,20,20,0.8,88,29,0.09955919999993057
A*,Y,N,46,20,20,0.8,88,29,0.12411780000002182
Pruning,Y,Y,46,20,20,0.8,1863,29,0.1542371000005005
Pruning,N,N,47,20,20,0.8,1228,28,0.0975559999997131
Pruning,Y,N,50,20,20,0.4,254972,26,32.42166180000004
Dijkstra,N,N,47,20,20,0.8,48,28,0.05851820000043517
Dijkstra,Y,Y,46,20,20,0.8,87,29,0.1117937000008169
A*,N,N,47,20,20,0.8,48,28,0.0558883000003334
A*,Y,Y,46,20,20,0.8,87,29,0.11340779999954975
Pruning,Y,N,47,20,20,0.8,1263,28,0.10395770000013727
Dijkstra,Y,N,47,20,20,0.8,50,28,0.05471570000008796
A*,Y,N,47,20,20,0.8,50,28,0.07039040000017849
Pruning,Y,Y,47,20,20,0.8,975,28,0.08358219999990979
Dijkstra,Y,Y,47,20,20,0.8,45,28,0.0557079000000158
A*,Y,Y,47,20,20,0.8,45,28,0.07300000000032014
Pruning,N,N,48,20,20,0.8,400,20,0.021676800000022922
Dijkstra,N,N,48,20,20,0.8,21,20,0.018690800000513264
A*,N,N,48,20,20,0.8,21,20,0.023013999999420776
Pruning,Y,N,48,20,20,0.8,777,20,0.05683260000023438
Dijkstra,Y,N,48,20,20,0.8,21,20,0.02205020000019431
A*,Y,N,48,20,20,0.8,21,20,0.025318699999843375
Pruning,Y,Y,48,20,20,0.8,796,20,0.055349500000374974
Dijkstra,Y,Y,48,20,20,0.8,21,20,0.01490049999938492
A*,Y,Y,48,20,20,0.8,21,20,0.02863489999981539
Pruning,N,N,49,20,20,0.8,1229,28,0.10518520000005083
Dijkstra,N,N,49,20,20,0.8,65,28,0.09432180000021617
